id;content
items/dio-inscriptions-raw/dio~di102-0033~1;"<sco>
    <!--ID der Inschrift:  sections-278610-->
    <!--ID des Inschriftenteils:  sections-295417-->
    <!--ID der Bearbeitung (Version):  sections-311972-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> [.....]<appalpha id=""footnotes-appalpha-dio-di102-0033-a"">a)</appalpha> anno ˑ d(omi)ni ˑ M<sup>o</sup> ccc ˑ lxx‎/x[– – –] ‎/ [– – –] ‎/ [– – – v]xor ˑ illius</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279432-->
    <!--ID des Inschriftenteils:  sections-296259-->
    <!--ID der Bearbeitung (Version):  sections-312859-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> A 14</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0034~1;"<sco>
    <!--ID der Inschrift:  sections-269312-->
    <!--ID des Inschriftenteils:  sections-285730-->
    <!--ID der Bearbeitung (Version):  sections-302182-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>Anno d(omi)ni ˑ M ˑ ccc ˑ lxxxiiii<sup>o</sup> ˑ i(n) die ‎/ exaltac(i)o(n)is ˑ s(an)c(t)e ˑ crucis o(biit) be[– – –]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279509-->
    <!--ID des Inschriftenteils:  sections-296341-->
    <!--ID der Bearbeitung (Version):  sections-312965-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> 99.</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0035~1;"<sco>
    <!--ID der Inschrift:  sections-278367-->
    <!--ID des Inschriftenteils:  sections-295139-->
    <!--ID der Bearbeitung (Version):  sections-311668-->
    <sec>
      <snr>A†</snr>
      <par>
        <lno> Hoc opus factum Dominis Alberto Guldenhausen Nicolao Zegfried Gotfrido Nybe et Elero Burow existentibus Provisorib(us) Ecclesiae S(anc)t(i) Nicolai</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269894-->
    <!--ID des Inschriftenteils:  sections-286353-->
    <!--ID der Bearbeitung (Version):  sections-302737-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>Anno d(omi)ni ‎/ M<sup>o</sup> ˑ ccc<sup>o</sup> ˑ xc<sup>o</sup> ˑ iiii<sup>o</sup> Jn ˑ die ˑ s(an)c(t)i ˑ nicolai ˑ co(m)pletu(m)<appalpha id=""footnotes-appalpha-dio-di102-0035-a"">a)</appalpha> ˑ (est)<appalpha id=""footnotes-appalpha-dio-di102-0035-b"">b)</appalpha> ˑ op(us)<appalpha id=""footnotes-appalpha-dio-di102-0035-c"">c)</appalpha> ˑ p(er) ˑ nicolau(m)<appalpha id=""footnotes-appalpha-dio-di102-0035-d"">d)</appalpha> ˑ lillienvelt ˑ orate p(ro) ˑ f(ac)torib(us) ˑ et ˑ largitoribus ˑ q(ui)<appalpha id=""footnotes-appalpha-dio-di102-0035-e"">e)</appalpha> ˑ cu(m) ˑ dili(g)encia<appalpha id=""footnotes-appalpha-dio-di102-0035-f"">f)</appalpha> ˑ co(m)pleuer‎/[u(n)t]<appalpha id=""footnotes-appalpha-dio-di102-0035-g"">g)</appalpha> ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269895-->
    <!--ID des Inschriftenteils:  sections-286354-->
    <!--ID der Bearbeitung (Version):  sections-302738-->
    <sec>
      <snr>C</snr>
      <par>
        <lno>Post ˑ deu(m) ˑ o(mn)i(u)m ˑ viuenciu(m) ˑ vita ˑ su(n)t<appalpha id=""footnotes-appalpha-dio-di102-0035-h"">h)</appalpha> ˑ sol ˑ (et)<appalpha id=""footnotes-appalpha-dio-di102-0035-i"">i)</appalpha> ˑ luna<appnum id=""footnotes-appnum-dio-di102-0035-5"">5)</appnum> ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269896-->
    <!--ID des Inschriftenteils:  sections-286355-->
    <!--ID der Bearbeitung (Version):  sections-302739-->
    <sec>
      <snr>D</snr>
      <par>
        <lno>[Matutinae horae]<appalpha id=""footnotes-appalpha-dio-di102-0035-j"">j)</appalpha> ime(n)sa ˑ munera ˑ sed ˑ sepe ˑ male ˑ finiu(n)t<appnum id=""footnotes-appnum-dio-di102-0035-6"">6)</appnum> ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269890-->
    <!--ID des Inschriftenteils:  sections-286345-->
    <!--ID der Bearbeitung (Version):  sections-302729-->
    <sec>
      <snr>E1</snr>
      <par>
        <lno>ptolme(us)</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-286346-->
    <!--ID der Bearbeitung (Version):  sections-302730-->
    <sec>
      <snr>E2</snr>
      <par>
        <lno>Jnfe(r)iora<appalpha id=""footnotes-appalpha-dio-di102-0035-k"">k)</appalpha> ˑ regu(n)t(ur) ˑ a sup(er)iorib(us) ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269891-->
    <!--ID des Inschriftenteils:  sections-286347-->
    <!--ID der Bearbeitung (Version):  sections-302731-->
    <sec>
      <snr>F1</snr>
      <par>
        <lno>alfonsi(us)</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-286348-->
    <!--ID der Bearbeitung (Version):  sections-302732-->
    <sec>
      <snr>F2</snr>
      <par>
        <lno>Mot(us) ˑ solis ˑ (et)<appalpha id=""footnotes-appalpha-dio-di102-0035-l"">l)</appalpha> ˑ planetar(um) ˑ i(n) ˑ obliquo ˑ circulo ˑ est ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269892-->
    <!--ID des Inschriftenteils:  sections-286349-->
    <!--ID der Bearbeitung (Version):  sections-302733-->
    <sec>
      <snr>G1</snr>
      <par>
        <lno>hali</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-286350-->
    <!--ID der Bearbeitung (Version):  sections-302734-->
    <sec>
      <snr>G2</snr>
      <par>
        <lno>Dies ˑ (est)<appalpha id=""footnotes-appalpha-dio-di102-0035-m"">m)</appalpha> ˑ eleuacio ˑ solis ˑ sup(er) ˑ orizo(n)tem ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269893-->
    <!--ID des Inschriftenteils:  sections-286351-->
    <!--ID der Bearbeitung (Version):  sections-302735-->
    <sec>
      <snr>H1</snr>
      <par>
        <lno>albumazar</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-286352-->
    <!--ID der Bearbeitung (Version):  sections-302736-->
    <sec>
      <snr>H2</snr>
      <par>
        <lno>Sapie(n)s ˑ vir ˑ d(omi)nabit(ur) ˑ astris ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274977-->
    <!--ID des Inschriftenteils:  sections-291644-->
    <!--ID der Bearbeitung (Version):  sections-308064-->
    <sec>
      <snr>I</snr>
      <par>
        <lno>i ˑ ii ˑ iii ˑ iiii ˑ v ˑ vi ˑ vii ˑ viii ˑ ix ˑ x ˑ xi ˑ xii ˑ i ˑ ii ˑ iii ˑ iiii ˑ v ˑ vi ˑ vii ˑ viii ˑ ix ˑ x ˑ xi ˑ xii<appalpha id=""footnotes-appalpha-dio-di102-0035-n"">n)</appalpha> ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274990-->
    <!--ID des Inschriftenteils:  sections-291659-->
    <!--ID der Bearbeitung (Version):  sections-308079-->
    <sec>
      <snr>J</snr>
      <par>
        <lno> meridies ‎// occide(n)s ‎// septentrio ‎// oriens</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274976-->
    <!--ID des Inschriftenteils:  sections-291643-->
    <!--ID der Bearbeitung (Version):  sections-308063-->
    <sec>
      <snr>K</snr>
      <par>
        <lno> hore ineq(u)ales<appalpha id=""footnotes-appalpha-dio-di102-0035-o"">o)</appalpha> 1a<appalpha id=""footnotes-appalpha-dio-di102-0035-p"">p)</appalpha> 2a 3a 4a 5a 6a 7a 8a 9a 10a 11a<appalpha id=""footnotes-appalpha-dio-di102-0035-q"">q)</appalpha></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274983-->
    <!--ID des Inschriftenteils:  sections-291652-->
    <!--ID der Bearbeitung (Version):  sections-308072-->
    <sec>
      <snr>L</snr>
      <par>
        <lno> ˑ orizon ˑ 54 ˑ g(r)ad(us)<appalpha id=""footnotes-appalpha-dio-di102-0035-r"">r)</appalpha> ˑ 25 ˑ mi(nute)<appnum id=""footnotes-appnum-dio-di102-0035-7"">7)</appnum> ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274991-->
    <!--ID des Inschriftenteils:  sections-291660-->
    <!--ID der Bearbeitung (Version):  sections-308080-->
    <sec>
      <snr>M</snr>
      <par>
        <lno> tropic(us) cancri<appalpha id=""footnotes-appalpha-dio-di102-0035-s"">s)</appalpha></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274989-->
    <!--ID des Inschriftenteils:  sections-291658-->
    <!--ID der Bearbeitung (Version):  sections-308078-->
    <sec>
      <snr>N</snr>
      <par>
        <lno> circul(us) geminor(um) (et) leonis</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274988-->
    <!--ID des Inschriftenteils:  sections-291657-->
    <!--ID der Bearbeitung (Version):  sections-308077-->
    <sec>
      <snr>O</snr>
      <par>
        <lno> circul(us) tauri (et) virginis</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274987-->
    <!--ID des Inschriftenteils:  sections-291656-->
    <!--ID der Bearbeitung (Version):  sections-308076-->
    <sec>
      <snr>P</snr>
      <par>
        <lno> circul(us) arietis (et) libre siue equinoxcialis</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274986-->
    <!--ID des Inschriftenteils:  sections-291655-->
    <!--ID der Bearbeitung (Version):  sections-308075-->
    <sec>
      <snr>Q</snr>
      <par>
        <lno> ˑ circul(us) ˑ pissiu(m) ˑ ˑ (et) ˑ scorpionis ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274985-->
    <!--ID des Inschriftenteils:  sections-291654-->
    <!--ID der Bearbeitung (Version):  sections-308074-->
    <sec>
      <snr>R</snr>
      <par>
        <lno> ˑ circul(us) ˑ aquarii ˑ ˑ (et) sagitarii ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274984-->
    <!--ID des Inschriftenteils:  sections-291653-->
    <!--ID der Bearbeitung (Version):  sections-308073-->
    <sec>
      <snr>S</snr>
      <par>
        <lno> tropic(us) ˑ cap(ri)corni </lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274992-->
    <!--ID des Inschriftenteils:  sections-291661-->
    <!--ID der Bearbeitung (Version):  sections-308081-->
    <sec>
      <snr>T</snr>
      <par>
        <lno> 10 20 30 10 20 30 10 20 30 10 20 30 10 20 30 10 20 30 10 20 30 10 20 30 10 20 30 10 20 30 10 20 30 10 20 30 </lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0036~1;"<sco>
<!--ID der Inschrift:  sections-269519--><!--ID des Inschriftenteils:  sections-285967--><!--ID der Bearbeitung (Version):  sections-302344-->
<sec>
<snr>A</snr>
<par>
<lno>miseˑreˑre ˑ mei <lig>de</lig>ˑus ‎// enghelˑke ˑ nygeˑstat</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-269520--><!--ID des Inschriftenteils:  sections-285968--><!--ID der Bearbeitung (Version):  sections-302345-->
<sec>
<snr>B</snr>
<par>
<lno>IHESVS</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0037~1;"<sco>
<!--ID der Inschrift:  sections-269549--><!--ID des Inschriftenteils:  sections-285997--><!--ID der Bearbeitung (Version):  sections-302374-->
<sec>
<par>
<lno>ih(esu)s</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0038~1;"<sco>
    <!--ID der Inschrift:  sections-269269-->
    <!--ID des Inschriftenteils:  sections-285687-->
    <!--ID der Bearbeitung (Version):  sections-302141-->
    <sec>
      <par>
        <lno>[– – –] birvn(de)brot (et)<appalpha id=""footnotes-appalpha-dio-di102-0038-a"">a)</appalpha> ei(us) vxori ‎/ we(r)[– – –]</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0039~1;"<sco>
<!--ID der Inschrift:  sections-278016--><!--ID des Inschriftenteils:  sections-294756--><!--ID der Bearbeitung (Version):  sections-311282-->
<sec>
<par>
<lno> [a(n)no] d(omi)ni ‎/ M cccl [– – –]   </lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0040~1;"<sco>
    <!--ID der Inschrift:  sections-269805-->
    <!--ID des Inschriftenteils:  sections-286260-->
    <!--ID der Bearbeitung (Version):  sections-302641-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>[– – –]‎/x ˑ in die ˑ sancti ˑ olaui ˑ obiit [– – –]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269806-->
    <!--ID des Inschriftenteils:  sections-286261-->
    <!--ID der Bearbeitung (Version):  sections-302642-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>hinrik [– – –]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269807-->
    <!--ID des Inschriftenteils:  sections-286262-->
    <!--ID der Bearbeitung (Version):  sections-302643-->
    <sec>
      <snr>C</snr>
      <par>
        <lno>Dieser Stein vnd Begrebnus ‎/ benebenst hiebei der Platz, vnter ‎/ den Bancken, biß an den ‎/ Pfeihler, Gehört ‎/ PETER BONSTORFF ‎/ Vnd seinen Erben. AN(N)O. ‎/ M. DC. XXX.VII.</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279553-->
    <!--ID des Inschriftenteils:  sections-296390-->
    <!--ID der Bearbeitung (Version):  sections-313013-->
    <sec>
      <snr>D</snr>
      <par>
        <lno> P(ETER) ‎// B(ONSTORFF)</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279552-->
    <!--ID des Inschriftenteils:  sections-296389-->
    <!--ID der Bearbeitung (Version):  sections-313012-->
    <sec>
      <snr>E</snr>
      <par>
        <lno> [HE]RR Jch warte auff dein Heyl.<appnum id=""footnotes-appnum-dio-di102-0040-2"">2)</appnum> ‎/ GEN 49</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0041~1;"<sco>
<!--ID der Inschrift:  sections-269826--><!--ID des Inschriftenteils:  sections-286281--><!--ID der Bearbeitung (Version):  sections-302662-->
<sec>
<par>
<lno>[– – –] hans tylsow r(e)q(ui)esc(a)t [– – –]</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0042~1;"<sco>
    <!--ID der Inschrift:  sections-269560-->
    <!--ID des Inschriftenteils:  sections-286008-->
    <!--ID der Bearbeitung (Version):  sections-302385-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>ˑ volg[.]e<appalpha id=""footnotes-appalpha-dio-di102-0042-a"">a)</appalpha> ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278396-->
    <!--ID des Inschriftenteils:  sections-295186-->
    <!--ID der Bearbeitung (Version):  sections-311714-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> ˑ ik[– – –]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269559-->
    <!--ID des Inschriftenteils:  sections-286007-->
    <!--ID der Bearbeitung (Version):  sections-302384-->
    <sec>
      <snr>C</snr>
      <par>
        <lno>Gau<lig>de</lig>amus<appnum id=""footnotes-appnum-dio-di102-0042-7"">7)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269558-->
    <!--ID des Inschriftenteils:  sections-286006-->
    <!--ID der Bearbeitung (Version):  sections-302383-->
    <sec>
      <snr>D†</snr>
      <par>
        <lno>adorat<appalpha id=""footnotes-appalpha-dio-di102-0042-b"">b)</appalpha> deum omnes</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0043~1;"<sco>
    <!--ID der Inschrift:  sections-269506-->
    <!--ID des Inschriftenteils:  sections-285924-->
    <!--ID der Bearbeitung (Version):  sections-302301-->
    <sec>
      <snr>A1</snr>
      <par>
        <lno>her ˑ kalybe</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-285925-->
    <!--ID der Bearbeitung (Version):  sections-302302-->
    <sec>
      <snr>A2</snr>
      <par>
        <lno>therrequast ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269507-->
    <!--ID des Inschriftenteils:  sections-285937-->
    <!--ID der Bearbeitung (Version):  sections-302314-->
    <sec>
      <snr>B1</snr>
      <par>
        <lno>ˑ wy(n)kob</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-285938-->
    <!--ID der Bearbeitung (Version):  sections-302315-->
    <sec>
      <snr>B2</snr>
      <par>
        <lno>ˑ pax ˑ vobis<appalpha id=""footnotes-appalpha-dio-di102-0043-a"">a)</appalpha> ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-285940-->
    <!--ID der Bearbeitung (Version):  sections-302317-->
    <sec>
      <snr>B3</snr>
      <par>
        <lno>ˑ zych<appalpha id=""footnotes-appalpha-dio-di102-0043-b"">b)</appalpha> ˑ vt</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-285939-->
    <!--ID der Bearbeitung (Version):  sections-302316-->
    <sec>
      <snr>B4</snr>
      <par>
        <lno>di ˑ hen ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269508-->
    <!--ID des Inschriftenteils:  sections-285945-->
    <!--ID der Bearbeitung (Version):  sections-302322-->
    <sec>
      <snr>C1</snr>
      <par>
        <lno>war ˑ hel ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-285946-->
    <!--ID der Bearbeitung (Version):  sections-302323-->
    <sec>
      <snr>C2</snr>
      <par>
        <lno>yk ˑ doet ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-285947-->
    <!--ID der Bearbeitung (Version):  sections-302324-->
    <sec>
      <snr>C3</snr>
      <par>
        <lno>ba<lig>de</lig> hel ˑ ok sel</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278386-->
    <!--ID des Inschriftenteils:  sections-295160-->
    <!--ID der Bearbeitung (Version):  sections-311689-->
    <sec>
      <snr>D</snr>
      <par>
        <lno> [..] ˑ ba ˑ sta ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278385-->
    <!--ID des Inschriftenteils:  sections-295159-->
    <!--ID der Bearbeitung (Version):  sections-311688-->
    <sec>
      <snr>E1</snr>
      <par>
        <lno> [.]ol ˑ v[.] ˑ mit ˑ vrou<lig>de</lig></lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295161-->
    <!--ID der Bearbeitung (Version):  sections-311690-->
    <sec>
      <snr>E2</snr>
      <par>
        <lno> ˑ make ˑ gut di(n)k ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295162-->
    <!--ID der Bearbeitung (Version):  sections-311691-->
    <sec>
      <snr>E3</snr>
      <par>
        <lno> et ˑ vale ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278501-->
    <!--ID des Inschriftenteils:  sections-295304-->
    <!--ID der Bearbeitung (Version):  sections-311829-->
    <sec>
      <snr>F1</snr>
      <par>
        <lno> [– – –] ˑ aius</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295305-->
    <!--ID der Bearbeitung (Version):  sections-311830-->
    <sec>
      <snr>F2</snr>
      <par>
        <lno> [– – –] dicit</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278500-->
    <!--ID des Inschriftenteils:  sections-295303-->
    <!--ID der Bearbeitung (Version):  sections-311828-->
    <sec>
      <snr>G</snr>
      <par>
        <lno> dsehvtis edorose<appalpha id=""footnotes-appalpha-dio-di102-0043-c"">c)</appalpha> orr[..]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278499-->
    <!--ID des Inschriftenteils:  sections-295302-->
    <!--ID der Bearbeitung (Version):  sections-311827-->
    <sec>
      <snr>H1</snr>
      <par>
        <lno>abies ˑ der ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295306-->
    <!--ID der Bearbeitung (Version):  sections-311831-->
    <sec>
      <snr>H2</snr>
      <par>
        <lno> ˑ lebedegh ˑ iklmeoh ˑ [.]lmrltwlkie<appalpha id=""footnotes-appalpha-dio-di102-0043-d"">d)</appalpha> ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295308-->
    <!--ID der Bearbeitung (Version):  sections-311833-->
    <sec>
      <snr>H3</snr>
      <par>
        <lno> ˑ csemo ˑ ladei ˑ tomfvm ˑ rmi ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295307-->
    <!--ID der Bearbeitung (Version):  sections-311832-->
    <sec>
      <snr>H4</snr>
      <par>
        <lno> ˑ Blew ˑ oldest ˑ mosei ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278383-->
    <!--ID des Inschriftenteils:  sections-295156-->
    <!--ID der Bearbeitung (Version):  sections-311685-->
    <sec>
      <snr>I1</snr>
      <par>
        <lno> ˑ Oess ˑ Bede ˑ h[...] ˑ we ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295172-->
    <!--ID der Bearbeitung (Version):  sections-311700-->
    <sec>
      <snr>I2</snr>
      <par>
        <lno> ˑ [...] sach ˑ Boe ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295171-->
    <!--ID der Bearbeitung (Version):  sections-311699-->
    <sec>
      <snr>I3</snr>
      <par>
        <lno> ˑ Bel ˑ ˑ abela ˑ he ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278382-->
    <!--ID des Inschriftenteils:  sections-295155-->
    <!--ID der Bearbeitung (Version):  sections-311684-->
    <sec>
      <snr>J1</snr>
      <par>
        <lno> Mie ˑ seid ˑ [– – –]i ˑ Caboi ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295173-->
    <!--ID der Bearbeitung (Version):  sections-311701-->
    <sec>
      <snr>J2</snr>
      <par>
        <lno> ˑ Bealo ˑ Obiel ˑ olole<appalpha id=""footnotes-appalpha-dio-di102-0043-e"">e)</appalpha> ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278381-->
    <!--ID des Inschriftenteils:  sections-295154-->
    <!--ID der Bearbeitung (Version):  sections-311683-->
    <sec>
      <snr>K1</snr>
      <par>
        <lno> ˑ be[– – –] ˑ [– – –] ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295174-->
    <!--ID der Bearbeitung (Version):  sections-311702-->
    <sec>
      <snr>K2</snr>
      <par>
        <lno> Christ ei Vhrn [....]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278387-->
    <!--ID des Inschriftenteils:  sections-295177-->
    <!--ID der Bearbeitung (Version):  sections-311705-->
    <sec>
      <snr>L1</snr>
      <par>
        <lno> [– – –]<appalpha id=""footnotes-appalpha-dio-di102-0043-f"">f)</appalpha> B[..] ˑ [– – –] ˑ [– – –] ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295176-->
    <!--ID der Bearbeitung (Version):  sections-311704-->
    <sec>
      <snr>L2</snr>
      <par>
        <lno> Bu[..]e[...] ˑ [..] ˑ [......] ˑ [.....] ˑ um ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295270-->
    <!--ID der Bearbeitung (Version):  sections-311796-->
    <sec>
      <snr>L3</snr>
      <par>
        <lno> [...] ˑ mxt ˑ ur[.] ˑ [....] ˑ ˑ</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-295175-->
    <!--ID der Bearbeitung (Version):  sections-311703-->
    <sec>
      <snr>L4</snr>
      <par>
        <lno> ˑ Sanctus ˑ S[....] ˑ S[....]<appalpha id=""footnotes-appalpha-dio-di102-0043-g"">g)</appalpha> ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278469-->
    <!--ID des Inschriftenteils:  sections-295271-->
    <!--ID der Bearbeitung (Version):  sections-311797-->
    <sec>
      <snr>M</snr>
      <par>
        <lno> E</lno>
      </par>
    </sec>
  </sco>"
